wof:id,sg:id
387710841,SG_42175STYBPlQCtSk9yrDT3_46.132252_-98.093557@1294189808
387547603,SG_4NItQwtBEjWSAELGLfn86z_46.141999_-98.093446@1294189808
387127729,SG_0sZ3Pv8M6vYySXYwnrRUxm_46.134757_-98.085338@1294189808
387738885,SG_0djPErAXmqFeMz1HuSoyju_46.134757_-98.087501@1294189808
387808037,SG_3BZ1HhXOrZMkoJMB5XwD0J_46.138770_-98.088977@1294189808
387697781,SG_4emJaRQOnmjthAk2vKOcT2_46.138785_-98.091887@1294189808
387650271,SG_54LTUDhEbUuEYADss3sGBc_46.133607_-98.090623@1294189808
387790991,SG_5ISaQprHXYfbQ1UZlc3zZU_46.130359_-98.093408@1294189808
387641497,SG_1MuEgK0SZbpiJuIhTScZFG_46.124275_-97.721065@1294189808
387567039,SG_0JCbsnj3BEb5feR6q81gqB_46.225982_-98.136490@1294189808
387506471,SG_6JHBmRmcghBJiF23UhFEkH_46.131867_-98.131645@1294189808
387902643,SG_4eW81YnUJtGBMFElPTSp9C_46.138770_-98.088977@1294189808
387755827,SG_1roGRvima6rGjhLqvo4PVm_46.138797_-98.094724@1294189808
387827423,SG_0FHhqcgxk4io1i6lC9XD9q_46.138770_-98.084473@1294189808
387858917,SG_5dPUEwcwX4q839Bg9ZpJ8q_46.106567_-97.783485@1294189808
387779663,SG_4Yei3IfNSItzDmVsyPJcjt_46.141790_-98.093519@1294189808
403816085,SG_4XbU7FR7xtUEton4R048S0_46.129378_-98.090521@1294189808
371161867,SG_0zxGoKOOFNZrdjOVxTYFWq_46.106716_-97.780020@1294189808
387804017,SG_6YC6ns9MeDHbfZ0kEI0t2E_46.138948_-98.094872@1294189808
387873929,SG_6rVW9n33HFefK7riMHxZNe_46.138794_-98.093354@1294189808
387840899,SG_7fRbmpgJTdfnLTZWBf1wy9_46.036640_-98.091054@1294189808
387682401,SG_74YiINVBa4ipjrxkUMmkxS_46.137742_-98.094898@1294189808
387321089,SG_1CzXRpEQUGuDcYSAOHYVBu_46.140807_-98.093509@1294189808
387567085,SG_1tWH8196XjZvhwMMtdotLo_46.138793_-98.093247@1294189808
387807305,SG_0X6ZZinHOZRC3KyqWnvFWq_46.145416_-98.087834@1294189808
387890567,SG_6TPtRAwl640nF4NwGmFyio_45.981897_-98.298158@1294189808
387754887,SG_3H0ole7ovWFmVpwFKFsLlH_46.133447_-98.090474@1294189808
387797191,SG_64ApWceP25aoHZDl7Fw07k_46.138962_-98.100941@1294189808
387690015,SG_3FUkvzhNFEpKwj1vRfL7b3_46.136768_-98.089025@1294189808
387959847,SG_4ARbPqlBdKisQKUuU8VHYZ_46.155094_-98.215051@1294189808
387899615,SG_70IYOKTzKR0gNRhAPSdVFu_46.135715_-98.083058@1294189808
387300265,SG_3JHz0FQqHS1XntCWsVSipJ_46.127716_-98.090542@1294189808
387419303,SG_5tD6J0iQffDBIiF35bee6o_46.138957_-98.098645@1294189808
387951807,SG_6RnxitYSfS7KU72rpMvXiS_46.138897_-98.079991@1294189808
387383599,SG_4v3nRDjJlE1XwiqC2eakM1_46.127716_-98.090542@1294189808
387728153,SG_7h97ZnZPLK7doKpwIxC0T9_46.008548_-98.124951@1294189808
387442437,SG_5NTLTsYF8amsXECtELgX2U_46.138711_-98.092024@1294189808
387762537,SG_5E1UokBAyTbUGzak5uxmtm_46.138945_-98.093417@1294189808
